user_id,name,gender,birth_date,pref,phone_number,email,email_permission_flg,registration_date,status,last_login_at
U00006021,小林 結衣,F,1975-01-12,,065-3884-9993,user6021@example.com,True,2022-06-27,inactive,2025-11-08
U00006022,木村 次郎,M,1995-11-25,長野県,073-3709-6928,user6022@example.com,False,2022-06-27,active,2025-12-04
U00006023,高橋 裕樹,M,1971-10-26,広島県,057-2013-5149,user6023@example.com,False,2022-06-27,active,
U00006024,鈴木 直樹,M,1998-01-13,神奈川県,011-5445-7619,user6024@example.com,False,2022-06-27,active,
U00006025,中村 玲奈,F,1968-07-29,長野県,061-6779-3817,user6025@example.com,True,2022-06-27,active,2025-12-30
U00006026,鈴木 誠,M,2009-07-20,京都府,064-1995-3467,user6026@example.com,False,2022-06-27,inactive,2025-12-05
U00006027,佐藤 千春,F,2001-02-13,宮城県,059-4694-2589,user6027@example.com,False,2022-06-27,active,2025-12-15
U00006028,伊藤 次郎,M,1966-02-24,福岡県,076-2128-5690,user6028@example.com,True,2022-06-27,active,2026-01-12
U00006029,吉田 美優,F,1982-05-04,新潟県,041-1647-1843,user6029@example.com,False,2022-06-27,active,
U00006030,小林 陽子,F,1998-12-05,宮城県,023-9674-5771,user6030@example.com,True,2022-06-28,active,2026-01-01
U00006031,山口 愛子,F,2007-11-07,静岡県,011-7866-9214,user6031@example.com,False,2022-06-28,inactive,2025-12-29
U00006032,加藤 陽子,F,1977-03-28,新潟県,077-3656-4569,user6032@example.com,False,2022-06-28,inactive,2026-01-20
U00006033,伊藤 千春,F,1993-08-20,,045-8803-9765,user6033@example.com,False,2022-06-28,inactive,2025-11-16
U00006034,井上 由美子,F,1968-01-12,長野県,022-5724-6895,user6034@example.com,True,2022-06-28,inactive,2025-12-24
U00006035,加藤 拓也,M,1998-09-27,,051-3216-8045,user6035@example.com,False,2022-06-28,inactive,2025-11-28
U00006036,高橋 一郎,M,2015-03-03,長野県,043-9117-3127,user6036@example.com,False,2022-06-28,active,2026-01-14
U00006037,松本 さおり,F,1991-03-23,福岡県,098-3606-5797,user6037@example.com,True,2022-06-28,active,
U00006038,木村 恵美,F,1981-03-18,兵庫県,038-6829-2073,user6038@example.com,False,2022-06-28,inactive,2025-11-14
U00006039,小林 由美子,F,1972-01-29,長野県,051-7491-8233,user6039@example.com,False,2022-06-28,active,
U00006040,吉田 愛子,F,1969-04-11,,039-3098-8578,user6040@example.com,True,2022-06-29,active,2025-11-02
U00006041,伊藤 愛子,F,2008-03-31,広島県,081-9842-8372,user6041@example.com,True,2022-06-29,active,2026-01-03
U00006042,渡辺 千春,F,1993-07-02,千葉県,079-1453-3038,user6042@example.com,True,2022-06-29,active,
U00006043,中村 玲奈,F,1994-10-22,,090-4903-3857,user6043@example.com,False,2022-06-29,active,
U00006044,鈴木 玲奈,F,1977-04-04,,076-1906-5958,user6044@example.com,False,2022-06-29,active,
U00006045,加藤 菜々子,F,1984-11-21,東京都,013-1788-8531,user6045@example.com,False,2022-06-29,active,
U00006046,加藤 恵美,F,1979-09-06,北海道,063-9314-2141,user6046@example.com,False,2022-06-29,inactive,2025-12-09
U00006047,加藤 恵美,F,2009-06-09,東京都,065-2501-9192,user6047@example.com,True,2022-06-29,inactive,2025-11-27
U00006048,山田 真由美,F,2010-11-17,大阪府,040-6243-5875,user6048@example.com,True,2022-06-29,active,2026-01-19
U00006049,佐藤 次郎,M,1986-05-06,神奈川県,088-5204-9760,user6049@example.com,True,2022-06-29,active,
U00006050,木村 美咲,F,1980-08-27,千葉県,038-7260-8449,user6050@example.com,True,2022-06-29,active,
U00006051,田中 亮,M,1988-10-29,,052-7181-9484,user6051@example.com,True,2022-06-30,active,2025-12-27
U00006052,山田 葵,F,1968-05-03,,054-5043-5325,user6052@example.com,False,2022-06-30,active,2026-01-07
U00006053,渡辺 誠,M,2012-08-02,広島県,083-8819-3646,user6053@example.com,True,2022-06-30,active,2025-11-06
U00006054,佐藤 美咲,F,2014-07-14,新潟県,012-7199-8504,user6054@example.com,False,2022-06-30,active,2026-01-03
U00006055,山口 美咲,F,1985-09-25,千葉県,024-8043-8138,user6055@example.com,False,2022-06-30,active,
U00006056,山田 美優,F,1981-04-16,静岡県,034-4405-9561,user6056@example.com,False,2022-06-30,active,
U00006057,木村 葵,F,1986-06-08,,037-3563-7655,user6057@example.com,False,2022-06-30,active,
U00006058,加藤 千春,F,2011-04-22,千葉県,077-8817-6408,user6058@example.com,False,2022-06-30,active,2026-01-07
U00006059,佐藤 健太,M,1972-01-22,静岡県,044-2631-3287,user6059@example.com,False,2022-06-30,active,
U00006060,高橋 恵美,F,1985-03-18,,047-1627-3292,user6060@example.com,False,2022-06-30,active,2026-01-16
U00006061,渡辺 悠斗,M,1979-10-17,兵庫県,060-5727-6777,user6061@example.com,False,2022-07-01,active,2025-11-07
U00006062,中村 愛子,F,1968-02-08,京都府,014-5484-2297,user6062@example.com,False,2022-07-01,active,2025-12-14
U00006063,山田 直樹,M,2000-09-05,新潟県,023-6365-5944,user6063@example.com,False,2022-07-01,active,2025-11-10
U00006064,加藤 美咲,F,1974-06-24,神奈川県,062-8977-3736,user6064@example.com,False,2022-07-01,active,2025-11-16
U00006065,山口 直樹,M,1993-02-03,長野県,060-6614-4452,user6065@example.com,False,2022-07-01,inactive,2025-11-06
U00006066,山田 愛子,F,1976-12-24,兵庫県,021-4344-2329,user6066@example.com,False,2022-07-01,active,2026-01-06
U00006067,松本 直樹,M,1998-04-27,大阪府,076-7567-6393,user6067@example.com,True,2022-07-01,active,2025-10-26
U00006068,高橋 麻衣,F,1998-12-29,大阪府,074-7629-9292,user6068@example.com,True,2022-07-01,inactive,2026-01-13
U00006069,伊藤 麻衣,F,1969-08-12,新潟県,069-8883-6539,user6069@example.com,False,2022-07-01,active,
U00006070,山口 拓也,M,2001-10-09,新潟県,010-1782-6428,user6070@example.com,True,2022-07-01,active,2025-12-04
U00006071,鈴木 哲也,M,1999-07-03,京都府,014-1388-2006,user6071@example.com,False,2022-07-01,active,
U00006072,松本 慎太郎,M,1992-01-18,長野県,045-4544-3075,user6072@example.com,True,2022-07-01,inactive,
U00006073,加藤 誠,M,2000-07-28,新潟県,099-7177-3146,user6073@example.com,False,2022-07-01,inactive,2026-01-20
U00006074,田中 亮,M,1977-05-24,千葉県,024-4291-2212,user6074@example.com,True,2022-07-01,active,2026-01-19
U00006075,田中 さおり,F,1999-11-23,,011-5198-1704,user6075@example.com,True,2022-07-02,active,
U00006076,鈴木 由美子,F,1985-06-19,神奈川県,047-6222-7391,user6076@example.com,False,2022-07-02,active,2025-12-11
U00006077,井上 結衣,F,1968-02-02,東京都,077-1208-3871,user6077@example.com,False,2022-07-02,active,2025-12-30
U00006078,田中 一郎,M,1984-12-14,東京都,083-8825-9609,user6078@example.com,False,2022-07-02,active,
U00006079,高橋 悠斗,M,1976-05-27,千葉県,036-8734-9816,user6079@example.com,True,2022-07-02,inactive,2025-12-17
U00006080,井上 真由美,F,1969-01-24,神奈川県,012-6941-2846,user6080@example.com,False,2022-07-02,active,
U00006081,加藤 さおり,F,1986-08-22,京都府,055-1873-1616,user6081@example.com,False,2022-07-02,active,
U00006082,木村 由美子,F,1994-09-22,,036-2743-3792,user6082@example.com,False,2022-07-02,active,2026-01-01
U00006083,渡辺 慎太郎,M,1985-07-22,千葉県,087-8006-1510,user6083@example.com,True,2022-07-02,active,2026-01-11
U00006084,鈴木 麻衣,F,1993-01-03,広島県,088-7819-9710,user6084@example.com,False,2022-07-02,active,
U00006085,山田 さおり,F,1979-10-05,新潟県,060-1035-4095,user6085@example.com,False,2022-07-02,active,
U00006086,高橋 麻衣,F,1983-11-27,福岡県,026-1552-5484,user6086@example.com,True,2022-07-02,active,2025-11-16
U00006087,田中 直樹,M,1979-12-25,静岡県,027-4849-1530,user6087@example.com,True,2022-07-02,active,2026-01-09
U00006088,鈴木 和也,M,2011-01-10,千葉県,054-6456-8261,user6088@example.com,False,2022-07-03,active,2025-11-18
U00006089,山口 由美子,F,1986-09-21,,031-8004-7646,user6089@example.com,False,2022-07-03,active,
U00006090,井上 花子,F,2003-05-23,宮城県,023-6236-3358,user6090@example.com,False,2022-07-03,active,2025-11-24
U00006091,佐藤 菜々子,F,2000-09-28,広島県,027-6448-1611,user6091@example.com,False,2022-07-03,active,
U00006092,井上 由美子,F,1997-08-05,,041-8326-3420,user6092@example.com,False,2022-07-03,active,
U00006093,松本 愛子,F,1978-07-25,,030-7239-9166,user6093@example.com,False,2022-07-03,inactive,2026-01-23
U00006094,佐藤 さおり,F,1980-10-20,広島県,039-5619-5038,user6094@example.com,False,2022-07-03,inactive,2025-12-16
U00006095,佐藤 誠,M,1975-06-19,大阪府,062-1605-2831,user6095@example.com,False,2022-07-03,active,
U00006096,中村 亮,M,2001-07-13,大阪府,058-5299-4750,user6096@example.com,False,2022-07-03,active,2026-01-21
U00006097,伊藤 結衣,F,1998-09-25,長野県,056-5569-9759,user6097@example.com,True,2022-07-03,active,2025-12-03
U00006098,吉田 拓也,M,1984-07-18,大阪府,057-3057-7804,user6098@example.com,False,2022-07-03,inactive,2025-11-19
U00006099,井上 千春,F,1980-10-03,千葉県,034-5197-5599,user6099@example.com,True,2022-07-03,inactive,
U00006100,木村 健太,M,2015-09-14,,033-9061-8827,user6100@example.com,False,2022-07-03,inactive,
U00006101,渡辺 愛子,F,2002-06-28,東京都,020-7757-3862,user6101@example.com,False,2022-07-03,inactive,2025-11-09
U00006102,山口 和也,M,2014-06-12,宮城県,029-9295-4609,user6102@example.com,False,2022-07-03,active,
U00006103,松本 悠斗,M,1967-06-28,,091-3427-2409,user6103@example.com,False,2022-07-04,active,2025-12-20
U00006104,中村 玲奈,F,1993-12-18,千葉県,059-4027-2937,user6104@example.com,False,2022-07-04,active,
U00006105,山田 恵美,F,2002-12-04,大阪府,025-3372-8559,user6105@example.com,True,2022-07-04,inactive,2025-11-14
U00006106,小林 和也,M,1974-12-09,兵庫県,074-2231-1410,user6106@example.com,False,2022-07-04,active,2026-01-22
U00006107,中村 愛子,F,2014-08-19,大阪府,020-1191-5924,user6107@example.com,True,2022-07-04,inactive,2025-11-25
U00006108,鈴木 徹,M,1972-12-19,広島県,025-6675-6152,user6108@example.com,True,2022-07-04,active,2025-11-16
U00006109,佐藤 慎太郎,M,2000-10-11,千葉県,087-4365-1260,user6109@example.com,False,2022-07-04,active,2026-01-17
U00006110,伊藤 千春,F,2014-03-01,千葉県,011-1180-1753,user6110@example.com,False,2022-07-04,active,2025-12-16
U00006111,木村 健太,M,2006-05-09,愛知県,071-6101-8418,user6111@example.com,False,2022-07-04,active,2026-01-02
U00006112,松本 裕樹,M,2006-05-10,,083-2813-1812,user6112@example.com,True,2022-07-04,active,2025-12-20
U00006113,山口 健太,M,1967-09-01,東京都,064-9239-4749,user6113@example.com,False,2022-07-04,active,2026-01-07
U00006114,渡辺 美咲,F,1969-01-06,,014-5348-1948,user6114@example.com,True,2022-07-04,inactive,2025-12-21
U00006115,加藤 玲奈,F,1975-06-06,神奈川県,066-9892-3628,user6115@example.com,False,2022-07-04,active,
U00006116,伊藤 由美子,F,2004-06-06,北海道,074-7531-9988,user6116@example.com,False,2022-07-04,inactive,2025-10-31
U00006117,鈴木 花子,F,2012-05-17,広島県,019-3213-1234,user6117@example.com,False,2022-07-04,active,2025-11-07
U00006118,松本 由美子,F,1968-05-19,大阪府,096-4188-6933,user6118@example.com,False,2022-07-05,active,
U00006119,山口 由美子,F,2014-06-30,大阪府,037-2140-2518,user6119@example.com,True,2022-07-05,inactive,2026-01-05
U00006120,山田 陽子,F,2007-01-16,静岡県,058-5643-8745,user6120@example.com,False,2022-07-05,active,2025-12-30
U00006121,松本 亮,M,1981-11-24,京都府,027-4687-9075,user6121@example.com,False,2022-07-05,active,2025-12-27
U00006122,高橋 美咲,F,2010-05-18,福岡県,026-5030-8540,user6122@example.com,False,2022-07-05,active,
U00006123,木村 慎太郎,M,1970-02-04,広島県,093-4703-1692,user6123@example.com,False,2022-07-05,active,
U00006124,高橋 徹,M,1977-08-05,宮城県,012-1295-3528,user6124@example.com,False,2022-07-05,active,
U00006125,高橋 美咲,F,2010-10-21,,095-8320-6940,user6125@example.com,True,2022-07-05,inactive,2025-12-03
U00006126,田中 美咲,F,1968-07-21,長野県,047-7676-3513,user6126@example.com,False,2022-07-05,active,2025-12-28
U00006127,佐藤 葵,F,2014-08-25,埼玉県,028-1172-6796,user6127@example.com,False,2022-07-05,active,2025-11-17
U00006128,高橋 由美子,F,1978-03-11,京都府,071-9527-1965,user6128@example.com,False,2022-07-05,active,2025-12-18
U00006129,山田 一郎,M,1983-09-20,,036-4124-4031,user6129@example.com,False,2022-07-05,active,2025-12-13
U00006130,山田 真由美,F,2009-01-03,,045-7583-8507,user6130@example.com,False,2022-07-05,active,2026-01-19
U00006131,井上 悠斗,M,2015-10-22,,052-6311-7606,user6131@example.com,False,2022-07-05,active,
U00006132,井上 哲也,M,2012-06-19,埼玉県,061-3468-2739,user6132@example.com,False,2022-07-06,inactive,2026-01-07
U00006133,小林 徹,M,2010-11-30,兵庫県,097-5879-2060,user6133@example.com,False,2022-07-06,active,2025-11-01
U00006134,伊藤 恵美,F,1974-02-08,静岡県,085-1605-4980,user6134@example.com,True,2022-07-06,active,2025-12-28
U00006135,井上 菜々子,F,1985-12-16,新潟県,046-5777-9813,user6135@example.com,False,2022-07-06,active,
U00006136,高橋 徹,M,1969-11-22,京都府,047-8517-1541,user6136@example.com,True,2022-07-06,active,2025-11-26
U00006137,佐藤 愛子,F,1970-12-22,福岡県,084-1556-1363,user6137@example.com,True,2022-07-06,inactive,2025-12-04
U00006138,木村 花子,F,2013-12-02,長野県,063-7226-7874,user6138@example.com,False,2022-07-06,active,2025-11-07
U00006139,井上 翔太,M,1983-03-19,,087-5571-7944,user6139@example.com,False,2022-07-06,active,2025-11-15
U00006140,吉田 誠,M,1986-12-12,宮城県,089-4785-8484,user6140@example.com,False,2022-07-06,active,2025-11-27
U00006141,渡辺 美優,F,1991-03-12,愛知県,018-3310-1513,user6141@example.com,False,2022-07-06,active,2026-01-04
U00006142,鈴木 菜々子,F,2006-03-26,大阪府,029-1912-9854,user6142@example.com,False,2022-07-06,active,2025-10-26
U00006143,山口 翔太,M,2006-05-08,兵庫県,092-7477-6476,user6143@example.com,False,2022-07-07,active,
U00006144,伊藤 結衣,F,1995-02-13,兵庫県,052-5128-8194,user6144@example.com,False,2022-07-07,inactive,2025-11-06
U00006145,山田 菜々子,F,1980-06-10,京都府,048-4783-5791,user6145@example.com,False,2022-07-07,inactive,2025-12-17
U00006146,山口 菜々子,F,1985-06-27,宮城県,027-8496-1181,user6146@example.com,True,2022-07-07,active,2026-01-20
U00006147,小林 由美子,F,1989-06-20,広島県,092-9270-8943,user6147@example.com,True,2022-07-07,active,
U00006148,伊藤 玲奈,F,1986-02-07,長野県,096-3788-5708,user6148@example.com,False,2022-07-07,active,2025-10-28
U00006149,伊藤 さおり,F,1977-09-25,北海道,067-8525-4501,user6149@example.com,False,2022-07-07,active,2025-12-31
U00006150,田中 翔太,M,2004-01-18,新潟県,043-4263-6988,user6150@example.com,False,2022-07-07,inactive,2025-12-09
U00006151,中村 美咲,F,1979-10-02,,064-7060-4824,user6151@example.com,True,2022-07-07,inactive,2025-10-31
U00006152,高橋 恵美,F,2009-01-19,静岡県,011-2711-8457,user6152@example.com,False,2022-07-07,active,2025-12-15
U00006153,佐藤 健太,M,1998-10-12,長野県,052-9454-3404,user6153@example.com,False,2022-07-07,active,2025-11-15
U00006154,井上 由美子,F,1990-04-18,長野県,017-5266-2423,user6154@example.com,True,2022-07-07,inactive,
U00006155,渡辺 玲奈,F,1977-11-12,埼玉県,039-3891-2353,user6155@example.com,False,2022-07-07,active,2025-11-14
U00006156,中村 花子,F,1997-11-19,北海道,056-1949-2342,user6156@example.com,False,2022-07-07,active,2025-11-17
U00006157,高橋 美咲,F,1988-06-19,新潟県,083-2174-7807,user6157@example.com,False,2022-07-07,active,2025-12-09
U00006158,小林 恵美,F,2000-03-01,千葉県,061-8502-4042,user6158@example.com,True,2022-07-07,active,2026-01-23
U00006159,小林 慎太郎,M,1975-03-09,神奈川県,084-1730-6326,user6159@example.com,False,2022-07-08,active,2025-12-17
U00006160,山田 真由美,F,2009-05-04,大阪府,087-9253-7115,user6160@example.com,True,2022-07-08,active,2025-12-25
U00006161,山田 真由美,F,1991-08-19,東京都,070-4310-8832,user6161@example.com,False,2022-07-08,active,
U00006162,松本 真由美,F,2010-07-30,大阪府,037-3253-1262,user6162@example.com,True,2022-07-08,active,2025-12-04
U00006163,鈴木 菜々子,F,1970-01-14,宮城県,050-3967-5083,user6163@example.com,False,2022-07-08,active,2025-12-29
U00006164,鈴木 花子,F,2009-12-09,埼玉県,038-9505-6568,user6164@example.com,False,2022-07-08,active,
U00006165,中村 陽子,F,1997-12-05,,011-7536-5108,user6165@example.com,False,2022-07-08,active,
U00006166,加藤 千春,F,1970-03-30,,067-7742-7640,user6166@example.com,True,2022-07-08,active,2025-12-10
U00006167,山田 翔太,M,1974-10-18,静岡県,091-2880-6123,user6167@example.com,False,2022-07-08,active,2026-01-04
U00006168,加藤 菜々子,F,1980-03-16,,030-9112-7906,user6168@example.com,False,2022-07-08,active,2026-01-08
U00006169,渡辺 麻衣,F,1998-10-30,,040-4913-2086,user6169@example.com,False,2022-07-08,active,
U00006170,山田 千春,F,2005-02-28,東京都,052-4402-8869,user6170@example.com,True,2022-07-08,inactive,2026-01-05
U00006171,渡辺 次郎,M,1996-11-24,北海道,067-5897-3605,user6171@example.com,False,2022-07-09,active,
U00006172,佐藤 美咲,F,1971-08-17,広島県,045-4926-8833,user6172@example.com,False,2022-07-09,active,2025-12-04
U00006173,吉田 葵,F,1992-03-06,新潟県,054-9692-3298,user6173@example.com,False,2022-07-09,active,2026-01-15
U00006174,木村 真由美,F,1976-02-10,,014-5436-6268,user6174@example.com,False,2022-07-09,active,
U00006175,佐藤 陽子,F,1985-04-25,宮城県,017-6342-7737,user6175@example.com,True,2022-07-09,active,2025-10-29
U00006176,吉田 哲也,M,1986-07-15,京都府,098-2648-7082,user6176@example.com,False,2022-07-09,active,2025-11-07
U00006177,田中 陽子,F,2002-02-23,新潟県,066-5372-8346,user6177@example.com,True,2022-07-09,active,2026-01-21
U00006178,山口 哲也,M,2005-09-21,,073-4837-2057,user6178@example.com,False,2022-07-09,active,2025-12-14
U00006179,井上 恵美,F,2012-11-22,愛知県,085-1646-5254,user6179@example.com,True,2022-07-09,active,2025-12-12
U00006180,山田 さおり,F,1969-12-30,北海道,043-2275-5301,user6180@example.com,False,2022-07-09,active,
U00006181,小林 和也,M,1969-01-04,,093-2004-5958,user6181@example.com,False,2022-07-10,active,2026-01-05
U00006182,山田 陽子,F,2011-07-03,,012-6168-4633,user6182@example.com,True,2022-07-10,active,2025-11-03
U00006183,佐藤 菜々子,F,1972-08-14,埼玉県,010-4057-1873,user6183@example.com,True,2022-07-10,active,2025-11-01
U00006184,伊藤 亮,M,1969-03-08,東京都,079-9486-1520,user6184@example.com,False,2022-07-10,active,2025-12-13
U00006185,佐藤 誠,M,2014-01-12,長野県,054-6736-9169,user6185@example.com,True,2022-07-10,active,2025-12-24
U00006186,中村 一郎,M,1993-11-15,愛知県,036-4745-8524,user6186@example.com,False,2022-07-10,active,2025-12-25
U00006187,吉田 真由美,F,1998-11-11,,036-6077-3642,user6187@example.com,False,2022-07-10,active,
U00006188,吉田 さおり,F,1995-11-24,埼玉県,064-3898-9860,user6188@example.com,False,2022-07-10,active,2025-12-29
U00006189,吉田 美優,F,1988-07-11,静岡県,092-1318-4344,user6189@example.com,True,2022-07-10,active,
U00006190,山田 慎太郎,M,1974-03-11,神奈川県,078-6099-5274,user6190@example.com,False,2022-07-10,active,2025-12-05
U00006191,井上 陽子,F,2016-01-15,大阪府,083-7057-1528,user6191@example.com,False,2022-07-10,active,2025-12-03
U00006192,松本 由美子,F,1974-12-12,神奈川県,064-6941-6936,user6192@example.com,False,2022-07-10,active,2025-11-04
U00006193,渡辺 さおり,F,1997-04-20,千葉県,032-5876-6654,user6193@example.com,False,2022-07-10,active,2026-01-14
U00006194,渡辺 愛子,F,1986-10-04,,037-6903-8347,user6194@example.com,True,2022-07-10,active,2025-11-26
U00006195,佐藤 直樹,M,1976-06-11,宮城県,016-8168-4181,user6195@example.com,True,2022-07-11,active,2025-11-21
U00006196,松本 玲奈,F,1971-08-13,新潟県,073-5200-2824,user6196@example.com,False,2022-07-11,inactive,2025-12-05
U00006197,井上 悠斗,M,1976-09-20,千葉県,029-2113-1105,user6197@example.com,False,2022-07-11,active,2026-01-04
U00006198,木村 さおり,F,1972-01-30,埼玉県,022-2474-3317,user6198@example.com,False,2022-07-11,inactive,2025-12-28
U00006199,伊藤 結衣,F,1977-10-18,埼玉県,062-8712-2382,user6199@example.com,False,2022-07-11,active,2025-12-30
U00006200,山口 裕樹,M,1991-10-03,宮城県,050-4074-7942,user6200@example.com,False,2022-07-11,inactive,
U00006201,木村 亮,M,1990-05-26,,057-7668-6178,user6201@example.com,False,2022-07-11,active,2025-11-29
U00006202,田中 慎太郎,M,1982-12-07,埼玉県,014-8263-1372,user6202@example.com,False,2022-07-11,active,
U00006203,吉田 陽子,F,1997-06-26,,040-9909-9550,user6203@example.com,True,2022-07-11,inactive,
U00006204,伊藤 大輔,M,2003-08-07,広島県,024-5420-9637,user6204@example.com,False,2022-07-11,inactive,
U00006205,高橋 花子,F,2014-11-28,北海道,016-4761-4680,user6205@example.com,False,2022-07-11,active,
U00006206,小林 由美子,F,2004-06-24,新潟県,055-5244-6156,user6206@example.com,False,2022-07-11,inactive,2025-11-30
U00006207,吉田 麻衣,F,1974-11-05,埼玉県,094-4282-3005,user6207@example.com,True,2022-07-11,active,
U00006208,加藤 亮,M,2013-05-19,広島県,082-5258-8510,user6208@example.com,True,2022-07-11,active,2026-01-17
U00006209,松本 真由美,F,2004-01-23,新潟県,024-5756-3551,user6209@example.com,False,2022-07-12,inactive,
U00006210,佐藤 菜々子,F,2011-04-30,大阪府,085-7789-5651,user6210@example.com,False,2022-07-12,inactive,2026-01-03
U00006211,木村 和也,M,1999-06-17,大阪府,042-9863-1430,user6211@example.com,False,2022-07-12,inactive,
U00006212,山田 千春,F,1969-07-05,東京都,010-7072-1584,user6212@example.com,False,2022-07-12,active,
U00006213,山田 裕樹,M,2015-12-24,静岡県,018-2740-5741,user6213@example.com,True,2022-07-12,active,2025-11-24
U00006214,佐藤 真由美,F,2001-10-19,京都府,011-2967-8950,user6214@example.com,True,2022-07-12,active,2025-11-04
U00006215,伊藤 麻衣,F,1986-01-19,大阪府,060-6311-4804,user6215@example.com,False,2022-07-12,active,2025-11-08
U00006216,井上 結衣,F,1966-10-14,東京都,085-5014-8384,user6216@example.com,True,2022-07-12,active,
U00006217,中村 さおり,F,2003-04-05,,070-6242-2337,user6217@example.com,True,2022-07-12,active,2025-11-22
U00006218,田中 大輔,M,2010-03-23,,090-2368-8860,user6218@example.com,True,2022-07-12,inactive,
U00006219,田中 葵,F,1999-04-19,大阪府,086-8382-6642,user6219@example.com,False,2022-07-12,active,
U00006220,高橋 美咲,F,1970-02-10,,014-6410-1154,user6220@example.com,False,2022-07-12,inactive,2025-11-16
U00006221,伊藤 愛子,F,1976-10-15,兵庫県,098-7442-2448,user6221@example.com,False,2022-07-12,inactive,
U00006222,渡辺 和也,M,2006-09-07,愛知県,031-4787-4804,user6222@example.com,False,2022-07-12,inactive,2025-11-06
U00006223,吉田 真由美,F,1978-02-14,北海道,064-1715-9251,user6223@example.com,False,2022-07-12,active,2026-01-17
U00006224,渡辺 拓也,M,2005-04-24,京都府,053-3783-1298,user6224@example.com,True,2022-07-12,active,2025-12-13
U00006225,高橋 さおり,F,1977-07-09,宮城県,083-6716-6741,user6225@example.com,False,2022-07-13,active,2025-11-08
U00006226,小林 玲奈,F,1981-07-01,京都府,078-1390-2895,user6226@example.com,True,2022-07-13,inactive,2026-01-07
U00006227,高橋 麻衣,F,1972-05-06,神奈川県,020-3425-2681,user6227@example.com,True,2022-07-13,inactive,
U00006228,中村 悠斗,M,2013-05-20,東京都,029-2671-4988,user6228@example.com,False,2022-07-13,active,2025-11-22
U00006229,吉田 慎太郎,M,1968-12-03,,086-5324-1106,user6229@example.com,False,2022-07-13,active,
U00006230,松本 徹,M,1969-06-21,長野県,050-6560-1343,user6230@example.com,True,2022-07-13,active,
U00006231,山田 真由美,F,1968-02-01,新潟県,014-7370-3679,user6231@example.com,True,2022-07-13,active,2026-01-03
U00006232,高橋 千春,F,1972-01-09,埼玉県,030-2530-2034,user6232@example.com,False,2022-07-13,active,
U00006233,佐藤 千春,F,2000-08-26,宮城県,078-8296-2263,user6233@example.com,True,2022-07-13,active,2025-12-03
U00006234,加藤 美優,F,1972-08-27,長野県,013-1590-1930,user6234@example.com,False,2022-07-13,active,2025-11-26
U00006235,伊藤 葵,F,1993-03-23,,023-7939-4254,user6235@example.com,True,2022-07-13,inactive,2025-12-05
U00006236,小林 直樹,M,2004-01-21,京都府,087-5205-9747,user6236@example.com,False,2022-07-13,active,
U00006237,松本 葵,F,2008-05-08,,027-4881-6512,user6237@example.com,False,2022-07-13,active,
U00006238,佐藤 真由美,F,2010-11-01,,078-5635-4664,user6238@example.com,False,2022-07-14,active,2026-01-08
U00006239,山田 さおり,F,1982-02-19,京都府,093-8097-3261,user6239@example.com,False,2022-07-14,inactive,
U00006240,鈴木 愛子,F,1980-04-28,埼玉県,087-8065-6667,user6240@example.com,True,2022-07-14,inactive,2025-12-18
U00006241,渡辺 慎太郎,M,2014-04-16,,099-9227-5583,user6241@example.com,True,2022-07-14,inactive,2025-12-22
U00006242,吉田 由美子,F,1990-09-01,広島県,025-9254-3565,user6242@example.com,True,2022-07-14,active,
U00006243,中村 菜々子,F,1976-06-27,京都府,055-2111-5597,user6243@example.com,False,2022-07-14,active,
U00006244,中村 さおり,F,1982-07-02,埼玉県,010-4442-7211,user6244@example.com,False,2022-07-14,active,
U00006245,山口 菜々子,F,2008-01-29,長野県,097-2165-5738,user6245@example.com,False,2022-07-14,active,2025-12-29
U00006246,田中 直樹,M,1979-04-17,広島県,059-3079-2474,user6246@example.com,False,2022-07-14,active,2026-01-02
U00006247,松本 由美子,F,1991-01-28,千葉県,019-7095-4842,user6247@example.com,False,2022-07-14,inactive,2025-12-29
U00006248,山田 結衣,F,2003-09-26,京都府,092-5374-7088,user6248@example.com,True,2022-07-14,active,2025-10-30
U00006249,松本 愛子,F,2001-01-06,大阪府,095-9083-4777,user6249@example.com,False,2022-07-14,active,
U00006250,吉田 結衣,F,1995-03-07,大阪府,098-9483-8878,user6250@example.com,False,2022-07-14,active,2025-12-25
U00006251,吉田 拓也,M,1996-08-27,新潟県,067-8169-4342,user6251@example.com,True,2022-07-15,active,
U00006252,吉田 徹,M,1981-07-04,,043-2456-7296,user6252@example.com,True,2022-07-15,active,
U00006253,加藤 由美子,F,2006-10-08,京都府,084-4256-7278,user6253@example.com,True,2022-07-15,inactive,
U00006254,渡辺 さおり,F,1967-03-20,神奈川県,037-8105-2542,user6254@example.com,True,2022-07-15,active,
U00006255,伊藤 直樹,M,2012-05-08,,024-2671-2729,user6255@example.com,True,2022-07-15,active,2025-11-15
U00006256,吉田 美咲,F,1991-06-01,神奈川県,040-2619-8036,user6256@example.com,False,2022-07-15,active,
U00006257,鈴木 直樹,M,1988-06-20,兵庫県,015-9461-6954,user6257@example.com,False,2022-07-15,inactive,2025-11-02
U00006258,井上 千春,F,1996-05-26,東京都,092-6744-6856,user6258@example.com,False,2022-07-15,active,2025-12-19
U00006259,中村 真由美,F,1981-05-30,東京都,052-5031-2652,user6259@example.com,False,2022-07-15,active,
